DOCENTE,DIA,HORA_INICIO,PRIORIDAD
22222223,martes,09:00,1
22222223,martes,10:00,1
22222223,martes,11:00,1
22222223,martes,12:00,1
22222223,martes,13:00,1
22222223,martes,14:00,1
22222223,martes,15:00,1
22222223,martes,16:00,1
22222223,martes,17:00,1
22222223,martes,18:00,1
22222223,martes,19:00,1
22222223,martes,20:00,1
22222223,miercoles,07:00,1
22222223,miercoles,08:00,1
22222223,miercoles,09:00,1
22222223,miercoles,10:00,1
22222223,miercoles,11:00,1
22222223,miercoles,12:00,1
22222223,miercoles,13:00,1
22222223,miercoles,14:00,1
22222223,miercoles,15:00,1
22222223,miercoles,16:00,1
22222223,miercoles,17:00,1
22222223,miercoles,18:00,1
22222223,miercoles,19:00,1
22222223,miercoles,20:00,1
22222223,jueves,07:00,1
22222223,jueves,08:00,1
22222223,jueves,09:00,1
22222223,jueves,10:00,1
22222223,jueves,11:00,1
22222223,jueves,12:00,1
22222223,jueves,13:00,1
22222223,jueves,14:00,1
22222223,jueves,15:00,1
22222223,jueves,16:00,1
22222223,jueves,17:00,1
22222223,jueves,18:00,1
22222223,jueves,19:00,1
22222223,jueves,20:00,1
22222223,viernes,07:00,1
22222223,viernes,08:00,1
22222223,viernes,09:00,1
22222223,viernes,10:00,1
22222223,viernes,11:00,1
22222223,viernes,12:00,1
22222223,viernes,13:00,1
22222223,viernes,14:00,1
22222223,viernes,15:00,1
22222223,viernes,16:00,1
22222223,viernes,17:00,1
22222223,viernes,18:00,1
22222223,viernes,19:00,1
22222223,viernes,20:00,1
23232323,lunes,07:00,1
23232323,lunes,08:00,1
23232323,lunes,09:00,1
23232323,lunes,10:00,1
23232323,lunes,11:00,1
23232323,lunes,12:00,1
23232323,lunes,13:00,1
23232323,lunes,14:00,1
23232323,lunes,15:00,1
23232323,lunes,16:00,1
23232323,lunes,17:00,1
23232323,lunes,18:00,1
23232323,lunes,19:00,1
23232323,lunes,20:00,1
23232323,martes,07:00,1
23232323,martes,08:00,1
23232323,martes,09:00,1
23232323,martes,10:00,1
23232323,martes,11:00,1
23232323,martes,12:00,1
23232323,martes,13:00,1
23232323,martes,14:00,1
23232323,martes,15:00,1
23232323,martes,16:00,1
23232323,martes,17:00,1
23232323,martes,18:00,1
23232323,martes,19:00,1
23232323,martes,20:00,1
23232323,miercoles,07:00,1
23232323,miercoles,08:00,1
23232323,miercoles,09:00,1
23232323,miercoles,10:00,1
23232323,miercoles,11:00,1
23232323,miercoles,12:00,1
23232323,miercoles,13:00,1
23232323,miercoles,14:00,1
23232323,miercoles,15:00,1
23232323,miercoles,16:00,1
23232323,miercoles,17:00,1
23232323,miercoles,18:00,1
23232323,miercoles,19:00,1
23232323,miercoles,20:00,1
23232323,jueves,07:00,1
23232323,jueves,08:00,1
23232323,jueves,09:00,1
23232323,jueves,10:00,1
23232323,jueves,11:00,1
23232323,jueves,12:00,1
23232323,jueves,13:00,1
23232323,jueves,14:00,1
23232323,jueves,15:00,1
23232323,jueves,16:00,1
23232323,jueves,17:00,1
23232323,jueves,18:00,1
23232323,jueves,19:00,1
23232323,jueves,20:00,1
23232323,viernes,07:00,1
23232323,viernes,08:00,1
23232323,viernes,09:00,1
23232323,viernes,10:00,1
23232323,viernes,11:00,1
23232323,viernes,12:00,1
23232323,viernes,13:00,1
23232323,viernes,14:00,1
23232323,viernes,15:00,1
23232323,viernes,16:00,1
23232323,viernes,17:00,1
23232323,viernes,18:00,1
23232323,viernes,19:00,1
23232323,viernes,20:00,1
24242424,lunes,07:00,1
24242424,lunes,08:00,1
24242424,lunes,09:00,1
24242424,lunes,10:00,1
24242424,lunes,11:00,1
24242424,lunes,12:00,1
24242424,lunes,13:00,1
24242424,lunes,14:00,1
24242424,lunes,15:00,1
24242424,lunes,16:00,1
24242424,lunes,17:00,1
24242424,lunes,18:00,1
24242424,lunes,19:00,1
24242424,lunes,20:00,1
24242424,martes,07:00,1
24242424,martes,08:00,1
24242424,martes,09:00,1
24242424,martes,10:00,1
24242424,martes,11:00,1
24242424,martes,12:00,1
24242424,martes,13:00,1
24242424,martes,14:00,1
24242424,martes,15:00,1
24242424,martes,16:00,1
24242424,martes,17:00,1
24242424,martes,18:00,1
24242424,martes,19:00,1
24242424,martes,20:00,1
24242424,miercoles,07:00,1
24242424,miercoles,08:00,1
24242424,miercoles,09:00,1
24242424,miercoles,10:00,1
24242424,miercoles,11:00,1
24242424,miercoles,12:00,1
24242424,miercoles,13:00,1
24242424,miercoles,14:00,1
24242424,miercoles,15:00,1
24242424,miercoles,16:00,1
24242424,miercoles,17:00,1
24242424,miercoles,18:00,1
24242424,miercoles,19:00,1
24242424,miercoles,20:00,1
24242424,jueves,07:00,1
24242424,jueves,08:00,1
24242424,jueves,09:00,1
24242424,jueves,10:00,1
24242424,jueves,11:00,1
24242424,jueves,12:00,1
24242424,jueves,13:00,1
24242424,jueves,14:00,1
24242424,jueves,15:00,1
24242424,jueves,16:00,1
24242424,jueves,17:00,1
24242424,jueves,18:00,1
24242424,jueves,19:00,1
24242424,jueves,20:00,1
24242424,viernes,07:00,1
24242424,viernes,08:00,1
24242424,viernes,09:00,1
24242424,viernes,10:00,1
24242424,viernes,11:00,1
24242424,viernes,12:00,1
24242424,viernes,13:00,1
24242424,viernes,14:00,1
24242424,viernes,15:00,1
24242424,viernes,16:00,1
24242424,viernes,17:00,1
24242424,viernes,18:00,1
24242424,viernes,19:00,1
24242424,viernes,20:00,1
25252525,lunes,07:00,1
25252525,lunes,08:00,1
25252525,lunes,09:00,1
25252525,lunes,10:00,1
25252525,lunes,11:00,1
25252525,lunes,12:00,1
25252525,lunes,13:00,1
25252525,lunes,14:00,1
25252525,lunes,15:00,1
25252525,lunes,16:00,1
25252525,lunes,17:00,1
25252525,lunes,18:00,1
25252525,lunes,19:00,1
25252525,lunes,20:00,1
25252525,martes,07:00,1
25252525,martes,08:00,1
25252525,martes,09:00,1
25252525,martes,10:00,1
25252525,martes,11:00,1
25252525,martes,12:00,1
25252525,martes,13:00,1
25252525,martes,14:00,1
25252525,martes,15:00,1
25252525,martes,16:00,1
25252525,martes,17:00,1
25252525,martes,18:00,1
25252525,martes,19:00,1
25252525,martes,20:00,1
25252525,miercoles,07:00,1
25252525,miercoles,08:00,1
25252525,miercoles,09:00,1
25252525,miercoles,10:00,1
25252525,miercoles,11:00,1
25252525,miercoles,12:00,1
25252525,miercoles,13:00,1
25252525,miercoles,14:00,1
25252525,miercoles,15:00,1
25252525,miercoles,16:00,1
25252525,miercoles,17:00,1
25252525,miercoles,18:00,1
25252525,miercoles,19:00,1
25252525,miercoles,20:00,1
25252525,jueves,07:00,1
25252525,jueves,08:00,1
25252525,jueves,09:00,1
25252525,jueves,10:00,1
25252525,jueves,11:00,1
25252525,jueves,12:00,1
25252525,jueves,13:00,1
25252525,jueves,14:00,1
25252525,jueves,15:00,1
25252525,jueves,16:00,1
25252525,jueves,17:00,1
25252525,jueves,18:00,1
25252525,jueves,19:00,1
25252525,jueves,20:00,1
25252525,viernes,07:00,1
25252525,viernes,08:00,1
25252525,viernes,09:00,1
25252525,viernes,10:00,1
25252525,viernes,11:00,1
25252525,viernes,12:00,1
25252525,viernes,13:00,1
25252525,viernes,14:00,1
25252525,viernes,15:00,1
25252525,viernes,16:00,1
25252525,viernes,17:00,1
25252525,viernes,18:00,1
25252525,viernes,19:00,1
25252525,viernes,20:00,1
26262626,lunes,07:00,1
26262626,lunes,08:00,1
26262626,lunes,09:00,1
26262626,lunes,10:00,1
26262626,lunes,11:00,1
26262626,lunes,12:00,1
26262626,lunes,13:00,1
26262626,lunes,14:00,1
26262626,lunes,15:00,1
26262626,lunes,16:00,1
26262626,lunes,17:00,1
26262626,lunes,18:00,1
26262626,lunes,19:00,1
26262626,lunes,20:00,1
26262626,martes,07:00,1
26262626,martes,08:00,1
26262626,martes,09:00,1
26262626,martes,10:00,1
26262626,martes,11:00,1
26262626,martes,12:00,1
26262626,martes,13:00,1
26262626,martes,14:00,1
26262626,martes,15:00,1
26262626,martes,16:00,1
26262626,martes,17:00,1
26262626,martes,18:00,1
26262626,martes,19:00,1
26262626,martes,20:00,1
26262626,miercoles,07:00,1
26262626,miercoles,08:00,1
26262626,miercoles,09:00,1
26262626,miercoles,10:00,1
26262626,miercoles,11:00,1
26262626,miercoles,12:00,1
26262626,miercoles,13:00,1
26262626,miercoles,14:00,1
26262626,miercoles,15:00,1
26262626,miercoles,16:00,1
26262626,miercoles,17:00,1
26262626,miercoles,18:00,1
26262626,miercoles,19:00,1
26262626,miercoles,20:00,1
26262626,jueves,07:00,1
26262626,jueves,08:00,1
26262626,jueves,09:00,1
26262626,jueves,10:00,1
26262626,jueves,11:00,1
26262626,jueves,12:00,1
26262626,jueves,13:00,1
26262626,jueves,14:00,1
26262626,jueves,15:00,1
26262626,jueves,16:00,1
26262626,jueves,17:00,1
26262626,jueves,18:00,1
26262626,jueves,19:00,1
26262626,jueves,20:00,1
26262626,viernes,07:00,1
26262626,viernes,08:00,1
26262626,viernes,09:00,1
26262626,viernes,10:00,1
26262626,viernes,11:00,1
26262626,viernes,12:00,1
26262626,viernes,13:00,1
26262626,viernes,14:00,1
26262626,viernes,15:00,1
26262626,viernes,16:00,1
26262626,viernes,17:00,1
26262626,viernes,18:00,1
26262626,viernes,19:00,1
26262626,viernes,20:00,1
27272727,lunes,07:00,1
27272727,lunes,08:00,1
27272727,lunes,09:00,1
27272727,lunes,10:00,1
27272727,lunes,11:00,1
27272727,lunes,12:00,1
27272727,lunes,13:00,1
27272727,lunes,14:00,1
27272727,lunes,15:00,1
27272727,lunes,16:00,1
27272727,lunes,17:00,1
27272727,lunes,18:00,1
27272727,lunes,19:00,1
27272727,lunes,20:00,1
27272727,martes,07:00,1
27272727,martes,08:00,1
27272727,martes,09:00,1
27272727,martes,10:00,1
27272727,martes,11:00,1
27272727,martes,12:00,1
27272727,martes,13:00,1
27272727,martes,14:00,1
27272727,martes,15:00,1
27272727,martes,16:00,1
27272727,martes,17:00,1
27272727,martes,18:00,1
27272727,martes,19:00,1
27272727,martes,20:00,1
27272727,miercoles,07:00,1
27272727,miercoles,08:00,1
27272727,miercoles,09:00,1
27272727,miercoles,10:00,1
27272727,miercoles,11:00,1
27272727,miercoles,12:00,1
27272727,miercoles,13:00,1
27272727,miercoles,14:00,1
27272727,miercoles,15:00,1
27272727,miercoles,16:00,1
27272727,miercoles,17:00,1
27272727,miercoles,18:00,1
27272727,miercoles,19:00,1
27272727,miercoles,20:00,1
27272727,jueves,07:00,1
27272727,jueves,08:00,1
27272727,jueves,09:00,1
27272727,jueves,10:00,1
27272727,jueves,11:00,1
27272727,jueves,12:00,1
27272727,jueves,13:00,1
27272727,jueves,14:00,1
27272727,jueves,15:00,1
27272727,jueves,16:00,1
27272727,jueves,17:00,1
27272727,jueves,18:00,1
27272727,jueves,19:00,1
27272727,jueves,20:00,1
27272727,viernes,07:00,1
27272727,viernes,08:00,1
27272727,viernes,09:00,1
27272727,viernes,10:00,1
27272727,viernes,11:00,1
27272727,viernes,12:00,1
27272727,viernes,13:00,1
27272727,viernes,14:00,1
27272727,viernes,15:00,1
27272727,viernes,16:00,1
27272727,viernes,17:00,1
27272727,viernes,18:00,1
27272727,viernes,19:00,1
27272727,viernes,20:00,1
28282828,lunes,07:00,1
28282828,lunes,08:00,1
28282828,lunes,09:00,1
28282828,lunes,10:00,1
28282828,lunes,11:00,1
28282828,lunes,12:00,1
28282828,lunes,13:00,1
28282828,lunes,14:00,1
28282828,lunes,15:00,1
28282828,lunes,16:00,1
28282828,lunes,17:00,1
28282828,lunes,18:00,1
28282828,lunes,19:00,1
28282828,lunes,20:00,1
28282828,martes,07:00,1
28282828,martes,08:00,1
28282828,martes,09:00,1
28282828,martes,10:00,1
28282828,martes,11:00,1
28282828,martes,12:00,1
28282828,martes,13:00,1
28282828,martes,14:00,1
28282828,martes,15:00,1
28282828,martes,16:00,1
28282828,martes,17:00,1
28282828,martes,18:00,1
28282828,martes,19:00,1
28282828,martes,20:00,1
28282828,miercoles,07:00,1
28282828,miercoles,08:00,1
28282828,miercoles,09:00,1
28282828,miercoles,10:00,1
28282828,miercoles,11:00,1
28282828,miercoles,12:00,1
28282828,miercoles,13:00,1
28282828,miercoles,14:00,1
28282828,miercoles,15:00,1
28282828,miercoles,16:00,1
28282828,miercoles,17:00,1
28282828,miercoles,18:00,1
28282828,miercoles,19:00,1
28282828,miercoles,20:00,1
28282828,jueves,07:00,1
28282828,jueves,08:00,1
28282828,jueves,09:00,1
28282828,jueves,10:00,1
28282828,jueves,11:00,1
28282828,jueves,12:00,1
28282828,jueves,13:00,1
28282828,jueves,14:00,1
28282828,jueves,15:00,1
28282828,jueves,16:00,1
28282828,jueves,17:00,1
28282828,jueves,18:00,1
28282828,jueves,19:00,1
28282828,jueves,20:00,1
28282828,viernes,07:00,1
28282828,viernes,08:00,1
28282828,viernes,09:00,1
28282828,viernes,10:00,1
28282828,viernes,11:00,1
28282828,viernes,12:00,1
28282828,viernes,13:00,1
28282828,viernes,14:00,1
28282828,viernes,15:00,1
28282828,viernes,16:00,1
28282828,viernes,17:00,1
28282828,viernes,18:00,1
28282828,viernes,19:00,1
28282828,viernes,20:00,1
29292929,lunes,07:00,1
29292929,lunes,08:00,1
29292929,lunes,09:00,1
29292929,lunes,10:00,1
29292929,lunes,11:00,1
29292929,lunes,12:00,1
29292929,lunes,13:00,1
29292929,lunes,14:00,1
29292929,lunes,15:00,1
29292929,lunes,16:00,1
29292929,lunes,17:00,1
29292929,lunes,18:00,1
29292929,lunes,19:00,1
29292929,lunes,20:00,1
29292929,martes,07:00,1
29292929,martes,08:00,1
29292929,martes,09:00,1
29292929,martes,10:00,1
29292929,martes,11:00,1
29292929,martes,12:00,1
29292929,martes,13:00,1
29292929,martes,14:00,1
29292929,martes,15:00,1
29292929,martes,16:00,1
29292929,martes,17:00,1
29292929,martes,18:00,1
29292929,martes,19:00,1
29292929,martes,20:00,1
29292929,miercoles,07:00,1
29292929,miercoles,08:00,1
29292929,miercoles,09:00,1
29292929,miercoles,10:00,1
29292929,miercoles,11:00,1
29292929,miercoles,12:00,1
29292929,miercoles,13:00,1
29292929,miercoles,14:00,1
29292929,miercoles,15:00,1
29292929,miercoles,16:00,1
29292929,miercoles,17:00,1
29292929,miercoles,18:00,1
29292929,miercoles,19:00,1
29292929,miercoles,20:00,1
29292929,jueves,07:00,1
29292929,jueves,08:00,1
29292929,jueves,09:00,1
29292929,jueves,10:00,1
29292929,jueves,11:00,1
29292929,jueves,12:00,1
29292929,jueves,13:00,1
29292929,jueves,14:00,1
29292929,jueves,15:00,1
29292929,jueves,16:00,1
29292929,jueves,17:00,1
29292929,jueves,18:00,1
29292929,jueves,19:00,1
29292929,jueves,20:00,1
29292929,viernes,07:00,1
29292929,viernes,08:00,1
29292929,viernes,09:00,1
29292929,viernes,10:00,1
29292929,viernes,11:00,1
29292929,viernes,12:00,1
29292929,viernes,13:00,1
29292929,viernes,14:00,1
29292929,viernes,15:00,1
29292929,viernes,16:00,1
29292929,viernes,17:00,1
29292929,viernes,18:00,1
29292929,viernes,19:00,1
29292929,viernes,20:00,1
30303030,lunes,07:00,1
30303030,lunes,08:00,1
30303030,lunes,09:00,1
30303030,lunes,10:00,1
30303030,lunes,11:00,1
30303030,lunes,12:00,1
30303030,lunes,13:00,1
30303030,lunes,14:00,1
30303030,lunes,15:00,1
30303030,lunes,16:00,1
30303030,lunes,17:00,1
30303030,lunes,18:00,1
30303030,lunes,19:00,1
30303030,lunes,20:00,1
30303030,martes,07:00,1
30303030,martes,08:00,1
30303030,martes,09:00,1
30303030,martes,10:00,1
30303030,martes,11:00,1
30303030,martes,12:00,1
30303030,martes,13:00,1
30303030,martes,14:00,1
30303030,martes,15:00,1
30303030,martes,16:00,1
30303030,martes,17:00,1
30303030,martes,18:00,1
30303030,martes,19:00,1
30303030,martes,20:00,1
30303030,miercoles,07:00,1
30303030,miercoles,08:00,1
30303030,miercoles,09:00,1
30303030,miercoles,10:00,1
30303030,miercoles,11:00,1
30303030,miercoles,12:00,1
30303030,miercoles,13:00,1
30303030,miercoles,14:00,1
30303030,miercoles,15:00,1
30303030,miercoles,16:00,1
30303030,miercoles,17:00,1
30303030,miercoles,18:00,1
30303030,miercoles,19:00,1
30303030,miercoles,20:00,1
30303030,jueves,07:00,1
30303030,jueves,08:00,1
30303030,jueves,09:00,1
30303030,jueves,10:00,1
30303030,jueves,11:00,1
30303030,jueves,12:00,1
30303030,jueves,13:00,1
30303030,jueves,14:00,1
30303030,jueves,15:00,1
30303030,jueves,16:00,1
30303030,jueves,17:00,1
30303030,jueves,18:00,1
30303030,jueves,19:00,1
30303030,jueves,20:00,1
30303030,viernes,07:00,1
30303030,viernes,08:00,1
30303030,viernes,09:00,1
30303030,viernes,10:00,1
30303030,viernes,11:00,1
30303030,viernes,12:00,1
30303030,viernes,13:00,1
30303030,viernes,14:00,1
30303030,viernes,15:00,1
30303030,viernes,16:00,1
30303030,viernes,17:00,1
30303030,viernes,18:00,1
30303030,viernes,19:00,1
30303030,viernes,20:00,1
31313131,lunes,07:00,1
31313131,lunes,08:00,1
31313131,lunes,09:00,1
31313131,lunes,10:00,1
31313131,lunes,11:00,1
31313131,lunes,12:00,1
31313131,lunes,13:00,1
31313131,lunes,14:00,1
31313131,lunes,15:00,1
31313131,lunes,16:00,1
31313131,lunes,17:00,1
31313131,lunes,18:00,1
31313131,lunes,19:00,1
31313131,lunes,20:00,1
31313131,martes,07:00,1
31313131,martes,08:00,1
31313131,martes,09:00,1
31313131,martes,10:00,1
31313131,martes,11:00,1
31313131,martes,12:00,1
31313131,martes,13:00,1
31313131,martes,14:00,1
31313131,martes,15:00,1
31313131,martes,16:00,1
31313131,martes,17:00,1
31313131,martes,18:00,1
31313131,martes,19:00,1
31313131,martes,20:00,1
31313131,miercoles,07:00,1
31313131,miercoles,08:00,1
31313131,miercoles,09:00,1
31313131,miercoles,10:00,1
31313131,miercoles,11:00,1
31313131,miercoles,12:00,1
31313131,miercoles,13:00,1
31313131,miercoles,14:00,1
31313131,miercoles,15:00,1
31313131,miercoles,16:00,1
31313131,miercoles,17:00,1
31313131,miercoles,18:00,1
31313131,miercoles,19:00,1
31313131,miercoles,20:00,1
31313131,jueves,07:00,1
31313131,jueves,08:00,1
31313131,jueves,09:00,1
31313131,jueves,10:00,1
31313131,jueves,11:00,1
31313131,jueves,12:00,1
31313131,jueves,13:00,1
31313131,jueves,14:00,1
31313131,jueves,15:00,1
31313131,jueves,16:00,1
31313131,jueves,17:00,1
31313131,jueves,18:00,1
31313131,jueves,19:00,1
31313131,jueves,20:00,1
31313131,viernes,07:00,1
31313131,viernes,08:00,1
31313131,viernes,09:00,1
31313131,viernes,10:00,1
31313131,viernes,11:00,1
31313131,viernes,12:00,1
31313131,viernes,13:00,1
31313131,viernes,14:00,1
31313131,viernes,15:00,1
31313131,viernes,16:00,1
31313131,viernes,17:00,1
31313131,viernes,18:00,1
31313131,viernes,19:00,1
31313131,viernes,20:00,1
32323232,lunes,07:00,1
32323232,lunes,08:00,1
32323232,lunes,09:00,1
32323232,lunes,10:00,1
32323232,lunes,11:00,1
32323232,lunes,12:00,1
32323232,lunes,13:00,1
32323232,lunes,14:00,1
32323232,lunes,15:00,1
32323232,lunes,16:00,1
32323232,lunes,17:00,1
32323232,lunes,18:00,1
32323232,lunes,19:00,1
32323232,lunes,20:00,1
32323232,martes,07:00,1
32323232,martes,08:00,1
32323232,martes,09:00,1
32323232,martes,10:00,1
32323232,martes,11:00,1
32323232,martes,12:00,1
32323232,martes,13:00,1
32323232,martes,14:00,1
32323232,martes,15:00,1
32323232,martes,16:00,1
32323232,martes,17:00,1
32323232,martes,18:00,1
32323232,martes,19:00,1
32323232,martes,20:00,1
32323232,miercoles,07:00,1
32323232,miercoles,08:00,1
32323232,miercoles,09:00,1
32323232,miercoles,10:00,1
32323232,miercoles,11:00,1
32323232,miercoles,12:00,1
32323232,miercoles,13:00,1
32323232,miercoles,14:00,1
32323232,miercoles,15:00,1
32323232,miercoles,16:00,1
32323232,miercoles,17:00,1
32323232,miercoles,18:00,1
32323232,miercoles,19:00,1
32323232,miercoles,20:00,1
32323232,jueves,07:00,1
32323232,jueves,08:00,1
32323232,jueves,09:00,1
32323232,jueves,10:00,1
32323232,jueves,11:00,1
32323232,jueves,12:00,1
32323232,jueves,13:00,1
32323232,jueves,14:00,1
32323232,jueves,15:00,1
32323232,jueves,16:00,1
32323232,jueves,17:00,1
32323232,jueves,18:00,1
32323232,jueves,19:00,1
32323232,jueves,20:00,1
32323232,viernes,07:00,1
32323232,viernes,08:00,1
32323232,viernes,09:00,1
32323232,viernes,10:00,1
32323232,viernes,11:00,1
32323232,viernes,12:00,1
32323232,viernes,13:00,1
32323232,viernes,14:00,1
32323232,viernes,15:00,1
32323232,viernes,16:00,1
32323232,viernes,17:00,1
32323232,viernes,18:00,1
32323232,viernes,19:00,1
32323232,viernes,20:00,1
33333334,lunes,07:00,1
33333334,lunes,08:00,1
33333334,lunes,09:00,1
33333334,lunes,10:00,1
33333334,lunes,11:00,1
33333334,lunes,12:00,1
33333334,lunes,13:00,1
33333334,lunes,14:00,1
33333334,lunes,15:00,1
33333334,lunes,16:00,1
33333334,lunes,17:00,1
33333334,lunes,18:00,1
33333334,lunes,19:00,1
33333334,lunes,20:00,1
33333334,martes,07:00,1
33333334,martes,08:00,1
33333334,martes,09:00,1
33333334,martes,10:00,1
33333334,martes,11:00,1
33333334,martes,12:00,1
33333334,martes,13:00,1
33333334,martes,14:00,1
33333334,martes,15:00,1
33333334,martes,16:00,1
33333334,martes,17:00,1
33333334,martes,18:00,1
33333334,martes,19:00,1
33333334,martes,20:00,1
33333334,miercoles,07:00,1
33333334,miercoles,08:00,1
33333334,miercoles,09:00,1
33333334,miercoles,10:00,1
33333334,miercoles,11:00,1
33333334,miercoles,12:00,1
33333334,miercoles,13:00,1
33333334,miercoles,14:00,1
33333334,miercoles,15:00,1
33333334,miercoles,16:00,1
33333334,miercoles,17:00,1
33333334,miercoles,18:00,1
33333334,miercoles,19:00,1
33333334,miercoles,20:00,1
33333334,jueves,07:00,1
33333334,jueves,08:00,1
33333334,jueves,09:00,1
33333334,jueves,10:00,1
33333334,jueves,11:00,1
33333334,jueves,12:00,1
33333334,jueves,13:00,1
33333334,jueves,14:00,1
33333334,jueves,15:00,1
33333334,jueves,16:00,1
33333334,jueves,17:00,1
33333334,jueves,18:00,1
33333334,jueves,19:00,1
33333334,jueves,20:00,1
33333334,viernes,07:00,1
33333334,viernes,08:00,1
33333334,viernes,09:00,1
33333334,viernes,10:00,1
33333334,viernes,11:00,1
33333334,viernes,12:00,1
33333334,viernes,13:00,1
33333334,viernes,14:00,1
33333334,viernes,15:00,1
33333334,viernes,16:00,1
33333334,viernes,17:00,1
33333334,viernes,18:00,1
33333334,viernes,19:00,1
33333334,viernes,20:00,1
34343434,lunes,07:00,1
34343434,lunes,08:00,1
34343434,lunes,09:00,1
34343434,lunes,10:00,1
34343434,lunes,11:00,1
34343434,lunes,12:00,1
34343434,lunes,13:00,1
34343434,lunes,14:00,1
34343434,lunes,15:00,1
34343434,lunes,16:00,1
34343434,lunes,17:00,1
34343434,lunes,18:00,1
34343434,lunes,19:00,1
34343434,lunes,20:00,1
34343434,martes,07:00,1
34343434,martes,08:00,1
34343434,martes,09:00,1
34343434,martes,10:00,1
34343434,martes,11:00,1
34343434,martes,12:00,1
34343434,martes,13:00,1
34343434,martes,14:00,1
34343434,martes,15:00,1
34343434,martes,16:00,1
34343434,martes,17:00,1
34343434,martes,18:00,1
34343434,martes,19:00,1
34343434,martes,20:00,1
34343434,miercoles,07:00,1
34343434,miercoles,08:00,1
34343434,miercoles,09:00,1
34343434,miercoles,10:00,1
34343434,miercoles,11:00,1
34343434,miercoles,12:00,1
34343434,miercoles,13:00,1
34343434,miercoles,14:00,1
34343434,miercoles,15:00,1
34343434,miercoles,16:00,1
34343434,miercoles,17:00,1
34343434,miercoles,18:00,1
34343434,miercoles,19:00,1
34343434,miercoles,20:00,1
34343434,jueves,07:00,1
34343434,jueves,08:00,1
34343434,jueves,09:00,1
34343434,jueves,10:00,1
34343434,jueves,11:00,1
34343434,jueves,12:00,1
34343434,jueves,13:00,1
34343434,jueves,14:00,1
34343434,jueves,15:00,1
34343434,jueves,16:00,1
34343434,jueves,17:00,1
34343434,jueves,18:00,1
34343434,jueves,19:00,1
34343434,jueves,20:00,1
34343434,viernes,07:00,1
34343434,viernes,08:00,1
34343434,viernes,09:00,1
34343434,viernes,10:00,1
34343434,viernes,11:00,1
34343434,viernes,12:00,1
34343434,viernes,13:00,1
34343434,viernes,14:00,1
34343434,viernes,15:00,1
34343434,viernes,16:00,1
34343434,viernes,17:00,1
34343434,viernes,18:00,1
34343434,viernes,19:00,1
34343434,viernes,20:00,1
35353535,lunes,07:00,1
35353535,lunes,08:00,1
35353535,lunes,09:00,1
35353535,lunes,10:00,1
35353535,lunes,11:00,1
35353535,lunes,12:00,1
35353535,lunes,13:00,1
35353535,lunes,14:00,1
35353535,lunes,15:00,1
35353535,lunes,16:00,1
35353535,lunes,17:00,1
35353535,lunes,18:00,1
35353535,lunes,19:00,1
35353535,lunes,20:00,1
35353535,martes,07:00,1
35353535,martes,08:00,1
35353535,martes,09:00,1
35353535,martes,10:00,1
35353535,martes,11:00,1
35353535,martes,12:00,1
35353535,martes,13:00,1
35353535,martes,14:00,1
35353535,martes,15:00,1
35353535,martes,16:00,1
35353535,martes,17:00,1
35353535,martes,18:00,1
35353535,martes,19:00,1
35353535,martes,20:00,1
35353535,miercoles,07:00,1
35353535,miercoles,08:00,1
35353535,miercoles,09:00,1
35353535,miercoles,10:00,1
35353535,miercoles,11:00,1
35353535,miercoles,12:00,1
35353535,miercoles,13:00,1
35353535,miercoles,14:00,1
35353535,miercoles,15:00,1
35353535,miercoles,16:00,1
35353535,miercoles,17:00,1
35353535,miercoles,18:00,1
35353535,miercoles,19:00,1
35353535,miercoles,20:00,1
35353535,jueves,07:00,1
35353535,jueves,08:00,1
35353535,jueves,09:00,1
35353535,jueves,10:00,1
35353535,jueves,11:00,1
35353535,jueves,12:00,1
35353535,jueves,13:00,1
35353535,jueves,14:00,1
35353535,jueves,15:00,1
35353535,jueves,16:00,1
35353535,jueves,17:00,1
35353535,jueves,18:00,1
35353535,jueves,19:00,1
35353535,jueves,20:00,1
35353535,viernes,07:00,1
35353535,viernes,08:00,1
35353535,viernes,09:00,1
35353535,viernes,10:00,1
35353535,viernes,11:00,1
35353535,viernes,12:00,1
35353535,viernes,13:00,1
35353535,viernes,14:00,1
35353535,viernes,15:00,1
35353535,viernes,16:00,1
35353535,viernes,17:00,1
35353535,viernes,18:00,1
35353535,viernes,19:00,1
35353535,viernes,20:00,1
36363636,lunes,07:00,1
36363636,lunes,08:00,1
36363636,lunes,09:00,1
36363636,lunes,10:00,1
36363636,lunes,11:00,1
36363636,lunes,12:00,1
36363636,lunes,13:00,1
36363636,lunes,14:00,1
36363636,lunes,15:00,1
36363636,lunes,16:00,1
36363636,lunes,17:00,1
36363636,lunes,18:00,1
36363636,lunes,19:00,1
36363636,lunes,20:00,1
36363636,martes,07:00,1
36363636,martes,08:00,1
36363636,martes,09:00,1
36363636,martes,10:00,1
36363636,martes,11:00,1
36363636,martes,12:00,1
36363636,martes,13:00,1
36363636,martes,14:00,1
36363636,martes,15:00,1
36363636,martes,16:00,1
36363636,martes,17:00,1
36363636,martes,18:00,1
36363636,martes,19:00,1
36363636,martes,20:00,1
36363636,miercoles,07:00,1
36363636,miercoles,08:00,1
36363636,miercoles,09:00,1
36363636,miercoles,10:00,1
36363636,miercoles,11:00,1
36363636,miercoles,12:00,1
